t_s,flow_in_gpm,flow_out_gpm,pit_bbl,spp_psi,is_kick
12430,650.0,644.7944347853773,400.2605089999113,3214.202504629575,0
12431,650.0,648.9345195811896,400.2595184920247,3204.4601839962233,0
12432,650.0,655.1276791703866,400.25923068641845,3233.6223134262377,0
12433,650.0,642.6420869642163,400.26108162527646,3199.3138759746357,0
12434,650.0,653.4713495527051,400.2601824241229,3205.6777746903085,0
12435,650.0,645.9319132488771,400.2616495902294,3199.6217870891082,0
12436,650.0,651.4523784882784,400.2633554572283,3185.932495410942,0
12437,650.0,646.6140123497266,400.2607516194889,3197.04368549573,0
12438,650.0,646.5978982695107,400.26055939299783,3215.093113231603,0
12439,650.0,659.1385694974102,400.259092780413,3215.796235076459,0
12440,650.0,641.545480456799,400.25684002963175,3206.4361592880246,0
12441,650.0,652.9121970652733,400.2580280758887,3228.4808342828483,0
12442,650.0,660.3879464655278,400.25873806026715,3208.234764013317,0
12443,650.0,654.1131315588369,400.2591332493769,3205.8815765391887,0
12444,650.0,642.0134178857649,400.2575050039942,3227.0396095304686,0
12445,650.0,642.3105169465076,400.2578207003886,3187.129455449327,0
12446,650.0,645.4902477401216,400.25585500560675,3225.704568862811,0
12447,650.0,650.9474474691192,400.25597089852,3182.4689779120354,0
12448,650.0,651.3556561645344,400.2549785722614,3195.2116040499036,0
12449,650.0,642.3698206742018,400.25655475848964,3166.9445355906128,0
12450,650.0,644.7634552493182,400.2560100410034,3204.5223525246943,0
12451,650.0,645.1311050781198,400.256356904244,3223.8609374167004,0
12452,650.0,648.9155191513106,400.2567069562799,3183.1194533067073,0
12453,650.0,661.9081727437465,400.25659325686183,3194.909325304817,0
12454,650.0,644.4008776062593,400.25675125499635,3196.0102940025113,0
12455,650.0,644.1382530011853,400.2572069253564,3196.128412913461,0
12456,650.0,643.2011582291369,400.2558623343149,3181.1385995941964,0
12457,650.0,653.8132674274534,400.2564667433263,3200.67508251968,0
12458,650.0,649.7519504218694,400.25776253957105,3228.2601550470736,0
12459,650.0,644.6226407109802,400.2583585616362,3190.9839612948435,0
12460,650.0,647.82322649733,400.2578273015196,3204.143931420496,0
12461,650.0,645.2509381942538,400.2580889040153,3203.9997507324406,0
12462,650.0,651.7753476871354,400.2575432622569,3192.8783259269117,0
12463,650.0,666.106259640778,400.2573651523712,3205.008756469965,0
12464,650.0,653.3051864341534,400.2555836213817,3193.1448838119436,0
12465,650.0,649.4420689093558,400.25765372040746,3207.5173500197234,0
12466,650.0,646.0101470750723,400.26055695171397,3198.7309050937715,0
12467,650.0,641.9395995086909,400.2595010555129,3174.696293166935,0
12468,650.0,654.4021383884182,400.2606803119238,3167.6170266825334,0
12469,650.0,654.0761250701979,400.2628671142054,3161.516866376143,0
12470,650.0,647.2033940198552,400.26143067360175,3192.6172393417755,0
12471,650.0,657.2800038976557,400.2581930245032,3214.952291874777,0
12472,650.0,650.1266416333106,400.2604682235073,3186.8588660732894,0
12473,650.0,654.6485644123708,400.260452736571,3195.555693231527,0
12474,650.0,651.7771820121981,400.2596735005325,3188.231012288943,0
12475,650.0,648.9371847207342,400.2597445096377,3184.970475509939,0
12476,650.0,644.270692332155,400.2591908908759,3239.6468326045265,0
12477,650.0,649.126780445824,400.26363007745306,3185.6347948216353,0
12478,650.0,655.052304013369,400.2628340161548,3175.65985743025,0
12479,650.0,646.9511893286034,400.2633250042732,3183.890940054632,0
12480,650.0,652.6384483736191,400.265263373098,3201.3456388183113,0
12481,650.0,643.503584707856,400.2671945138925,3189.6775649686124,0
12482,650.0,654.6803500167822,400.2688384956658,3205.146674419352,0
12483,650.0,651.8776480189398,400.26819998202774,3186.8547101308122,0
12484,650.0,642.787335446981,400.2679718340641,3189.416484084682,0
12485,650.0,648.6559128588704,400.26471013709374,3187.2676259938435,0
12486,650.0,655.5886454559102,400.2645983939392,3198.3547890276964,0
12487,650.0,642.4458047560806,400.2646476040056,3212.8438684439543,0
12488,650.0,643.5742985682504,400.265760188811,3214.745369676293,0
12489,650.0,649.583018271281,400.26845341985546,3225.335570564593,0
12490,650.0,662.7999843825932,400.2695203843215,3176.3746018727643,0
12491,650.0,645.964531495763,400.2711263520531,3181.282576376698,0
12492,650.0,652.971643997513,400.27110015299394,3183.464653490355,0
12493,650.0,651.5608124456081,400.2730265993394,3199.9398399514453,0
12494,650.0,646.4628805984067,400.2730432978326,3180.6115417319565,0
12495,650.0,650.9668001107093,400.274754207131,3187.5968660212593,0
12496,650.0,647.3129920274303,400.27596095654553,3212.320226543638,0
12497,650.0,647.8531712593009,400.27655004515105,3219.2614312793808,0
12498,650.0,640.0323685833612,400.2742389516208,3212.4743754214073,0
12499,650.0,649.8533825908021,400.27587897212123,3205.7693660186433,0
12500,650.0,655.3945610397353,400.2764461755695,3188.0730107415857,0
12501,650.0,650.3445546486781,400.27750003808734,3200.382791862481,0
12502,650.0,656.5430465649346,400.27797035007364,3220.5326353247774,0
12503,650.0,653.4819646756702,400.27869924545126,3211.9080033814103,0
12504,650.0,649.6427521620187,400.28065022643017,3215.9236533365224,0
12505,650.0,646.2324466819591,400.27993934112084,3217.1117502890165,0
12506,650.0,647.0824177078316,400.2806407989704,3194.0965618016876,0
12507,650.0,641.1769371563772,400.2794746464421,3211.407325074466,0
12508,650.0,648.39752665941,400.280339666644,3193.1642253950217,0
12509,650.0,650.8759925513849,400.2807165973401,3210.7130147484004,0
12510,650.0,660.2925265867954,400.2797701442351,3222.0809574603973,0
12511,650.0,653.1699219396733,400.2799106401435,3227.9688877689873,0
12512,650.0,644.8108761191721,400.2790575761669,3210.7046539478606,0
12513,650.0,641.3637903468872,400.27849057477215,3207.090392143929,0
12514,650.0,648.7606874767725,400.2790227851699,3224.9794112064965,0
12515,650.0,654.8705866809665,400.27942538345934,3184.4377673089125,0
12516,650.0,648.6763019798336,400.27654466605645,3226.0250411359484,0
12517,650.0,653.2519050500335,400.2771003992371,3202.3527515245055,0
12518,650.0,648.9132473044868,400.2766453996121,3202.48423876045,0
12519,650.0,654.3020026082936,400.27602393770053,3191.883649496677,0
12520,650.0,640.416451863766,400.2743332053361,3178.8822353040227,0
12521,650.0,659.6250927208766,400.2742651183839,3226.4884207174027,0
12522,650.0,643.3250993106577,400.27348059197493,3207.2721590169263,0
12523,650.0,654.7623939783787,400.27539087616634,3193.354844243289,0
12524,650.0,648.3668960319862,400.27276672936387,3206.300081215782,0
12525,650.0,649.3050325977986,400.2713208439788,3193.94000162765,0
12526,650.0,648.5533885641792,400.26977339602286,3169.313666898301,0
12527,650.0,651.533627510309,400.2701613826356,3196.794404349445,0
12528,650.0,652.7451472596854,400.2719210745823,3174.6746609638926,0
12529,650.0,656.3501690709384,400.27267575726205,3204.2811188838396,0
12530,650.0,658.4476932955843,400.2710337865831,3228.5461857600203,0
12531,650.0,651.9909292806602,400.2703899400281,3188.4558376751247,0
12532,650.0,660.2820454350099,400.269176174947,3214.236656344975,0
12533,650.0,650.5578352569348,400.2699377719328,3188.481631571477,0
12534,650.0,656.4646421735175,400.2692634165725,3199.6323883958476,0
12535,650.0,652.5723180374368,400.26714421954966,3184.196721199289,0
12536,650.0,646.7047722114478,400.2680212793287,3211.1478216106457,0
12537,650.0,651.0874049262791,400.2699161671291,3224.2365433949735,0
12538,650.0,653.0190312650548,400.2696481584575,3203.4640222348494,0
12539,650.0,649.8068112115843,400.269828759025,3209.6396962549857,0
12540,650.0,652.4771391079853,400.26756930721166,3209.606086949349,0
12541,650.0,655.1921777559613,400.2644804507359,3195.5254912154696,0
12542,650.0,649.8597611480246,400.26170682523605,3223.5329132490397,0
12543,650.0,632.3366739879051,400.2616397425369,3190.681771313648,0
12544,650.0,660.0696209089602,400.2611778295425,3171.6970288744683,0
12545,650.0,648.214451418678,400.2619971784542,3183.41492937819,0
12546,650.0,645.0603186750062,400.26170069869295,3211.08331263003,0
12547,650.0,643.255338226083,400.2631823414481,3193.035112507816,0
12548,650.0,647.9813245859981,400.2644907413451,3201.670543470726,0
12549,650.0,646.6235130120981,400.26400705145784,3195.7061686464,0
12550,650.0,645.5779432166919,400.2625018931469,3203.256021938801,0
12551,650.0,645.9072423809325,400.25962765112126,3219.6803426438455,0
12552,650.0,653.1784569443589,400.261778004701,3227.45964022477,0
12553,650.0,662.1821806460187,400.26036421569364,3182.5519946163217,0
12554,650.0,654.9234295880894,400.258119564793,3216.776502894324,0
12555,650.0,656.7355891085274,400.25831435089765,3203.540910211248,0
12556,650.0,647.7355398113195,400.25608303889413,3177.982450003246,0
12557,650.0,650.6279921933035,400.25627631582995,3208.896370632374,0
12558,650.0,652.5588944253817,400.25577184956614,3233.27259472429,0
12559,650.0,646.0426526381434,400.2571573679799,3186.714673579701,0
12560,650.0,647.4456195767053,400.2584124124779,3195.8831685169957,0
12561,650.0,655.1273117499985,400.26006739638325,3171.0936075675636,0
12562,650.0,656.5417565306007,400.260376788975,3197.898172766989,0
12563,650.0,650.4044616170916,400.2590892789904,3202.88339655338,0
12564,650.0,642.8290569153277,400.2575339502335,3235.528708544015,0
12565,650.0,648.226448100694,400.25673790537365,3183.182556833514,0
12566,650.0,641.3520131929648,400.25972931764755,3217.3505891265336,0
12567,650.0,650.4512144590084,400.2593555355505,3205.412094767502,0
12568,650.0,651.5324186676285,400.2595970587951,3240.213457501827,0
12569,650.0,648.3757374737734,400.2618749524057,3203.1539905481027,0
12570,650.0,651.4502673342993,400.26225687209904,3199.074167302399,0
12571,650.0,652.501407434503,400.26113389508924,3215.2390060245516,0
12572,650.0,651.5411722574428,400.2622291316015,3208.799950816908,0
12573,650.0,642.7908182462185,400.26158641788857,3216.8422535553127,0
12574,650.0,648.4804140469238,400.262020105774,3210.1025575259714,0
12575,650.0,652.4590578695976,400.2627883410516,3173.441580507113,0
12576,650.0,659.472270627836,400.26204688325333,3209.398323876207,0
12577,650.0,648.3684454985678,400.2623264406025,3208.9795598558167,0
12578,650.0,653.3050412026887,400.2647265099053,3186.6858689478713,0
12579,650.0,655.268911471543,400.2637867078047,3205.21241459505,0
12580,650.0,648.8202338097647,400.2657620466792,3166.954324013666,0
12581,650.0,656.890446484924,400.264876301482,3204.595452051483,0
12582,650.0,657.2130429885854,400.2675794046944,3212.3256777072124,0
12583,650.0,658.2823084043671,400.26629617577095,3217.27105402231,0
12584,650.0,652.7505930139132,400.265705392217,3212.613545544393,0
12585,650.0,664.1608234979452,400.2679677758793,3184.04775504795,0
12586,650.0,646.308301323414,400.2702961250056,3173.6231508850096,0
12587,650.0,662.7444655170736,400.2715237649958,3216.9415232042675,0
12588,650.0,654.6097969319505,400.269900990743,3207.288476471763,0
12589,650.0,658.0423239981603,400.27002460459994,3208.8771322255193,0
12590,650.0,648.0797734727497,400.27002647757877,3230.262892907751,0
12591,650.0,655.0668482177825,400.2687427579398,3171.069916740222,0
12592,650.0,658.5618449819862,400.26978801368796,3232.4552423051096,0
12593,650.0,643.4758481376567,400.26862297404233,3189.8809763795334,0
12594,650.0,649.0200423091075,400.2666870899611,3214.848760352697,0
12595,650.0,637.1524838706129,400.2642557886387,3199.7631033128864,0
12596,650.0,648.930002138905,400.26682423156575,3193.7780075641776,0
12597,650.0,645.1039508392395,400.26605850665493,3172.839482927492,0
12598,650.0,648.6933938721996,400.26532424882265,3187.8964774745436,0
12599,650.0,667.541860145628,400.2637782441745,3208.4063522446586,0
12600,650.0,660.3068210407832,400.26583013126907,3206.39064127032,0
12601,650.0,641.3633147797962,400.26375975591657,3217.136408728757,0
12602,650.0,653.3344298095965,400.2619535552403,3187.5508398176657,0
12603,650.0,654.7935865223554,400.2614708130892,3213.442168371487,0
12604,650.0,647.9726174797725,400.26143846286595,3201.1908174162286,0
12605,650.0,651.0698456189513,400.26242641574163,3211.3904965822903,0
12606,650.0,651.65589324449,400.2614130229362,3209.237116617949,0
12607,650.0,641.9203317628288,400.2637295236518,3191.5130103153283,0
12608,650.0,643.8120238754831,400.262726342049,3204.539588413085,0
12609,650.0,651.033780310646,400.2612134706315,3208.2963118696825,0
12610,650.0,650.5964151678907,400.2595578077381,3214.156700659181,0
12611,650.0,645.7486237074963,400.25839697086667,3227.09267110513,0
12612,650.0,645.2337431608769,400.25664415719217,3188.581022903913,0
12613,650.0,649.4613245019727,400.25777051434613,3179.0050664393507,0
12614,650.0,655.3169057178997,400.25626925174237,3223.159814351545,0
12615,650.0,649.5410853743188,400.25607000840756,3176.845669674638,0
12616,650.0,659.7363849838139,400.25452568439414,3218.6045205963223,0
12617,650.0,645.8250767140246,400.2527639927801,3183.634731105379,0
12618,650.0,651.158658808729,400.25442379754924,3188.666450193473,0
12619,650.0,647.8742274253759,400.2568279609179,3198.576674885985,0
12620,650.0,653.5277656784787,400.25873146273085,3173.875219157132,0
12621,650.0,645.3104727066489,400.25652445896486,3182.5396090208515,0
12622,650.0,661.5643865239625,400.2545255780491,3169.882226380712,0
12623,650.0,639.856325581544,400.2574931466629,3212.0459493417175,0
12624,650.0,660.2928814380815,400.25711164758286,3199.791320460923,0
12625,650.0,650.539930814653,400.25504945466685,3200.259634975181,0
12626,650.0,653.3145474904815,400.2566728101749,3198.9003462349897,0
12627,650.0,658.0071494185518,400.2567738877382,3199.6817953650843,0
12628,650.0,655.1459689709964,400.25762813332165,3191.3235075377693,0
12629,650.0,645.6198386732416,400.25427129781554,3217.214498175382,0
12630,650.0,653.6005373315757,400.25378188551025,3168.263117739575,0
12631,650.0,661.2048438358077,400.25520509063125,3174.0325867831966,0
12632,650.0,644.676249727035,400.25424454748395,3224.4480820716826,0
12633,650.0,662.7105710671639,400.2560970480345,3204.8073889601887,0
12634,650.0,652.3142149158114,400.25412191541903,3163.555999522437,0
12635,650.0,647.4006333684785,400.2539530450193,3205.7494418649044,0
12636,650.0,644.6402636923505,400.25642042724377,3171.3883860212554,0
12637,650.0,648.6602775535504,400.2546941387253,3223.407105066042,0
12638,650.0,638.268330013577,400.255101354478,3216.561221812574,0
12639,650.0,647.5085331856473,400.2559790041247,3237.750561453119,0
12640,650.0,648.4224365368664,400.2561161098933,3194.6183984264694,0
12641,650.0,643.5535181053255,400.25574103787096,3178.094237478535,0
12642,650.0,654.4870711694261,400.2544265603001,3190.269950281354,0
12643,650.0,648.6874022732637,400.25472137968154,3190.6817455667388,0
12644,650.0,646.1852327323135,400.2545673944425,3206.9397681765695,0
12645,650.0,648.0479963895888,400.25241295209656,3167.0319833765325,0
12646,650.0,652.1306448398951,400.2540627232763,3199.903741547915,0
12647,650.0,650.439327262802,400.25269764730035,3181.7400429644053,0
12648,650.0,645.7941494714745,400.2505821739221,3190.7665446026836,0
12649,650.0,650.7539208442427,400.24968865113806,3224.8937732730064,0
12650,650.0,649.6959442546024,400.2483495718845,3218.0484634328886,0
12651,650.0,643.1632146611071,400.2479622104881,3213.1357727179948,0
12652,650.0,648.2689718389564,400.24609853378655,3211.4560816897783,0
12653,650.0,653.4760296225253,400.2467704908929,3195.2398615962175,0
12654,650.0,653.432829559379,400.2488420670547,3199.127066831081,0
12655,650.0,648.6202140055797,400.24900086444217,3171.693646045054,0
12656,650.0,654.0606367687159,400.2468344360723,3177.7904517389657,0
12657,650.0,644.1202670180922,400.2454646065591,3202.2809178389066,0
12658,650.0,644.3060729708401,400.24579652670235,3179.8434591252626,0
12659,650.0,648.4924702202379,400.2428460961869,3212.4155720131316,0
12660,650.0,658.9853968165228,400.2409969229944,3199.1054195517795,0
12661,650.0,650.9795097592292,400.2385256672507,3194.643939469004,0
12662,650.0,648.3478051420053,400.2386988111402,3189.0766051854093,0
12663,650.0,659.2648280072399,400.2419420800576,3208.1138398098615,0
12664,650.0,648.2783693887787,400.2400505982903,3212.2007612745583,0
12665,650.0,663.408399423716,400.24127509285205,3184.1555426557543,0
12666,650.0,646.9323012582755,400.2404292783002,3190.561148834537,0
12667,650.0,643.9296276244922,400.2384490190457,3196.6120292036658,0
12668,650.0,649.0018281508887,400.24079521229805,3205.77763411254,0
12669,650.0,648.5054944349779,400.2440349788244,3205.549073730979,0
12670,650.0,645.1536801419043,400.2446527726078,3198.1600083910066,0
12671,650.0,665.6118444689506,400.24519653856555,3212.747565399213,0
12672,650.0,651.9117594068315,400.2452899444583,3197.5562064593805,0
12673,650.0,652.7854974420295,400.2450675748135,3174.8600480688883,0
12674,650.0,647.2287243971784,400.24557769290396,3224.069595820251,0
12675,650.0,646.5339836915292,400.2465918705305,3217.6392458949895,0
12676,650.0,656.1533501343062,400.249086881481,3175.2125019430036,0
12677,650.0,639.9449493644614,400.2483027815432,3203.2132549765365,0
12678,650.0,643.1428131632578,400.24849386136987,3223.41029845374,0
12679,650.0,648.5161489663546,400.24836118313607,3194.523798473946,0
12680,650.0,658.1062838338058,400.2498972761434,3213.889444607531,0
12681,650.0,647.7528981621831,400.2534973972809,3219.989947047531,0
12682,650.0,652.4969093436451,400.25508524395633,3204.8274697976312,0
12683,650.0,650.1663720763286,400.25628260982216,3238.5748084362867,0
12684,650.0,657.7775504776208,400.25764442143236,3211.6974462297017,0
12685,650.0,640.4916618907225,400.2595455554748,3201.8371254083536,0
12686,650.0,654.4157792223367,400.2631672263934,3196.9930649140097,0
12687,650.0,648.8066064215444,400.2606391485208,3199.149592805591,0
12688,650.0,655.5493051635165,400.26153854093087,3189.839783776978,0
12689,650.0,645.0843073633981,400.2576667264637,3179.957241196436,0
12690,650.0,650.146358419177,400.25909375671824,3183.8152033808583,0
12691,650.0,649.3849597345239,400.2599203136498,3197.435061450324,0
12692,650.0,643.9853871720775,400.2591000731935,3214.4595446781113,0
12693,650.0,642.3175219223182,400.2550950272087,3205.8774810254154,0
12694,650.0,646.5175318288211,400.2550734350524,3203.0426491016215,0
12695,650.0,650.77958677397,400.2554076984315,3238.166421217834,0
12696,650.0,645.458526654173,400.2553130366677,3230.291428999242,0
12697,650.0,648.0195586218331,400.2543808947066,3183.574386082864,0
12698,650.0,638.6852158730986,400.2530357119417,3212.6795300683234,0
12699,650.0,647.7761004770977,400.2529580338221,3178.629072505779,0
12700,650.0,656.14151987975,400.25175521897336,3204.819915990109,0
12701,650.0,654.2310819558205,400.2529691694371,3175.284442297636,0
12702,650.0,649.4784683778371,400.2528511153312,3189.074553119555,0
12703,650.0,651.461916350085,400.2502641164371,3211.230000035255,0
12704,650.0,645.0304376264351,400.2505291656371,3191.819754695853,0
12705,650.0,659.7466320997484,400.2511504528328,3180.5800715707237,0
12706,650.0,662.4065750390835,400.2535774346446,3187.624314627946,0
12707,650.0,650.9889417842359,400.25496964324134,3183.0122122783473,0
12708,650.0,665.544115016369,400.2536216069079,3207.4236521392213,0
12709,650.0,645.918905770788,400.2557603465999,3221.649339279078,0
12710,650.0,642.4935245595863,400.25368129833623,3196.4538230234584,0
12711,650.0,645.7422574754353,400.2537235487466,3218.5311490012377,0
12712,650.0,648.6830584095501,400.25485465089537,3189.68126713022,0
12713,650.0,663.8723993072177,400.25704269408607,3198.179329619714,0
12714,650.0,648.3130452355642,400.2598760456113,3232.11056073545,0
12715,650.0,644.8420651231759,400.2617881313083,3196.798746356903,0
12716,650.0,644.6092468425354,400.261583209396,3219.2592355767943,0
12717,650.0,656.8401326722596,400.2624527172343,3187.038947163085,0
12718,650.0,655.9838104898542,400.26278932324766,3199.637429450714,0
12719,650.0,647.0871308818784,400.2617251709219,3184.5525715476847,0
12720,650.0,638.7452953035371,400.26155173307296,3201.1964814633293,0
12721,650.0,643.2284387317443,400.2642484637722,3204.310322854907,0
12722,650.0,660.3274630249973,400.2652177061576,3213.6196850378515,0
12723,650.0,654.1328473072969,400.26830675753894,3189.5750860671305,0
12724,650.0,650.3927682533498,400.26668300967305,3196.9897758557695,0
12725,650.0,661.2129990389063,400.2661106733494,3221.3962156267457,0
12726,650.0,661.7499576368691,400.26673356109325,3178.238653107024,0
12727,650.0,649.7843623882322,400.26784709788245,3155.4467255991126,0
12728,650.0,649.89456943681,400.2676719217539,3188.2377616577455,0
12729,650.0,646.5077199073276,400.2688726730341,3210.982544741695,0
12730,650.0,648.2923802750892,400.2700621101317,3201.492012458369,0
12731,650.0,641.0820501451992,400.26798022577356,3182.7885272748113,0
12732,650.0,641.0576817428956,400.269110388136,3201.2853455850714,0
12733,650.0,639.6640467865645,400.2707202847031,3193.399851266796,0
12734,650.0,656.5060220415166,400.2711645172981,3171.819788953707,0
12735,650.0,640.6315866625246,400.26840457533854,3193.8737945503453,0
12736,650.0,661.6997737922369,400.26798932090236,3213.4044110331047,0
12737,650.0,645.6177326528036,400.26864623125385,3194.997928288817,0
12738,650.0,660.4240994406953,400.26734767430895,3172.766257503765,0
12739,650.0,647.8096739428072,400.2687251360856,3231.064764330524,0
12740,650.0,640.6028793744771,400.2698195214383,3182.1220616026635,0
12741,650.0,657.7026733883928,400.27002125145367,3206.7115168952623,0
12742,650.0,658.4111937657993,400.2700474116561,3215.0322394116965,0
12743,650.0,644.563693998398,400.27033674121765,3207.591112424263,0
12744,650.0,648.0100864004153,400.27033065196355,3195.8170099591184,0
12745,650.0,644.5652243806342,400.26840242074246,3167.3054956583555,0
12746,650.0,649.2768398332537,400.26775726037135,3221.102723535067,0
12747,650.0,650.6469748846451,400.2678659737226,3179.0015491911317,0
12748,650.0,647.8917016453074,400.26999387796684,3217.49806459344,0
12749,650.0,639.0866516276549,400.2710319438881,3219.9960278002195,0
12750,650.0,646.5147241094598,400.2732404208449,3178.0163337757585,0
12751,650.0,654.2211125813243,400.2711329882027,3177.744162445041,0
12752,650.0,648.7466027444245,400.2705987223074,3192.9237826574467,0
12753,650.0,648.0353562346297,400.27370950949125,3216.553277094319,0
12754,650.0,644.4153407298154,400.27259505719394,3189.2417912306073,0
12755,650.0,646.3396917848142,400.27145066563656,3201.6898313500956,0
12756,650.0,658.4536886394918,400.27104303363467,3190.962621658994,0
12757,650.0,643.1613364591874,400.2740702012501,3214.1422771284324,0
12758,650.0,654.3249385801114,400.2730629149723,3188.5716457791004,0
12759,650.0,650.2823313254212,400.2738991416914,3187.0259544714095,0
12760,650.0,651.4688639787285,400.2744871927668,3181.4157975501294,0
12761,650.0,645.6058623139123,400.271594459533,3180.860448707066,0
12762,650.0,647.8893358037125,400.2715709435857,3219.152523381373,0
12763,650.0,649.9656789189683,400.2707415557961,3193.559399458317,0
12764,650.0,646.8759982123448,400.27175851381605,3182.882196863845,0
12765,650.0,651.9885926242193,400.2743671191741,3169.92115347954,0
12766,650.0,652.7446340967384,400.2738502966683,3195.131562194625,0
12767,650.0,663.0362397417196,400.2733334106383,3185.224845838145,0
12768,650.0,651.6691401761742,400.2771101529932,3181.8091608363316,0
12769,650.0,638.526544066887,400.27604284072345,3186.0657926855006,0
12770,650.0,656.978114485032,400.27402833824794,3202.1920375396576,0
12771,650.0,648.7767761501829,400.2760946961125,3179.1029717349506,0
12772,650.0,662.0715521776211,400.2760187458038,3194.488809485439,0
12773,650.0,658.8255467150318,400.27644372496235,3215.940741369364,0
12774,650.0,646.9683956977306,400.2797909841039,3190.0385323630003,0
12775,650.0,654.3314167032271,400.27768651551816,3180.8462769194607,0
12776,650.0,646.4362691135127,400.2773933218169,3218.9946540195097,0
12777,650.0,650.0161449584882,400.27553891855257,3198.4140346973973,0
12778,650.0,654.0559088861237,400.2760416937393,3196.85652217424,0
12779,650.0,656.6780012362791,400.275212188247,3209.379446268865,0
12780,650.0,655.3712349733174,400.2734527818651,3198.4442721955334,0
12781,650.0,650.4499377914769,400.2745511980481,3201.258020224361,0
12782,650.0,664.9005434004873,400.27456669172267,3171.7223080527747,0
12783,650.0,647.8098775608374,400.2726892440099,3184.8893609567353,0
12784,650.0,640.3567962098042,400.2709036995145,3233.5239719506008,0
12785,650.0,641.511804228744,400.271215411812,3181.2752009404185,0
12786,650.0,658.8440463807341,400.26870925106476,3201.2359495353685,0
12787,650.0,649.5400824809192,400.2690504774673,3231.354934108992,0
12788,650.0,650.9543449883246,400.2710598127434,3212.3622725812443,0
12789,650.0,646.744856720454,400.2720604031858,3205.227394551658,0
12790,650.0,647.2837851242049,400.2711254155388,3185.570777735791,0
12791,650.0,645.2774248343043,400.2715369259462,3188.780418174648,0
12792,650.0,652.8269048799806,400.2696595616624,3194.434950840165,0
12793,650.0,649.4157204947774,400.26986398744344,3206.0682552003627,0
12794,650.0,652.6100322668204,400.26937371315694,3222.90621518473,0
12795,650.0,652.0366303119049,400.2678146860429,3202.116007089506,0
12796,650.0,647.4447275982026,400.26875026109684,3189.7245063013843,0
12797,650.0,641.2476162481832,400.2657840502004,3198.2606472532143,0
12798,650.0,640.7252024240039,400.2640053310407,3209.371849951007,0
12799,650.0,668.1599095501704,400.2624069593064,3206.063300450132,0
12800,650.0,658.8690406665398,400.2616497479717,3195.5226111555457,1
12801,650.0,658.0786266774107,400.26363545142164,3179.734922231602,1
12802,650.0,646.0274217102053,400.2648402357215,3219.1863326395405,1
12803,650.0,650.1696522307689,400.265108295559,3194.9866566633295,1
12804,650.0,645.2579483499545,400.2653423306718,3204.016225526309,1
12805,650.0,642.3151638093217,400.26550818150395,3187.3196023431187,1
12806,650.0,646.6925465341261,400.2677861024151,3186.758913844465,1
12807,650.0,658.2198287130212,400.2653194504071,3208.2521130851082,1
12808,650.0,655.344722410051,400.26677036544623,3176.4037824571915,1
12809,650.0,644.5174934748383,400.2663383494283,3178.156225821144,1
12810,650.0,648.4864164596889,400.26745980738275,3226.1559469431986,1
12811,650.0,654.9075830683167,400.268625141052,3213.770176925905,1
12812,650.0,647.0245469416367,400.27016537543744,3206.301073244343,1
12813,650.0,650.9654240578203,400.2730179109048,3179.39385490187,1
12814,650.0,652.9365225472762,400.27147511921106,3202.5702323690753,1
12815,650.0,652.9085524520156,400.27353374497903,3197.1725790552796,1
12816,650.0,652.1253729831559,400.27402511863704,3190.437514516719,1
12817,650.0,646.7158486503824,400.273957687908,3196.6852043725553,1
12818,650.0,647.3697154440281,400.2776688815484,3172.4422103579404,1
12819,650.0,643.9111951360807,400.2794189961139,3160.8499884787557,1
12820,650.0,641.3826059602541,400.2795271342262,3203.3435264543746,1
12821,650.0,650.0996643471898,400.2817337449177,3200.8068881736135,1
12822,650.0,655.7232457609177,400.28247199665464,3202.3319415100395,1
12823,650.0,642.5815249845342,400.28266670607604,3211.5507733349777,1
12824,650.0,652.5385900902668,400.2826383093563,3206.8060213212934,1
12825,650.0,655.6460691818851,400.2840125853126,3224.2239017278353,1
12826,650.0,639.9554105647201,400.2840459057748,3218.627725367488,1
12827,650.0,649.3898578528941,400.28526987479995,3198.3501174417434,1
12828,650.0,660.928136932525,400.2876279215519,3200.0455733987733,1
12829,650.0,654.4000531123825,400.28885790841207,3201.1398404862193,1
12830,650.0,639.9031953875278,400.29292357743196,3169.388856497375,1
12831,650.0,655.1135063324347,400.29408100145804,3213.4574363098777,1
12832,650.0,646.7145800686584,400.2972788712567,3207.3334948751503,1
12833,650.0,655.3863736906484,400.29995432355724,3166.8615358471498,1
12834,650.0,647.1355727865505,400.3034899818426,3224.4891595813197,1
12835,650.0,650.9953999957468,400.3077325416305,3188.790741132141,1
12836,650.0,648.1258693269042,400.306411637045,3194.1608174488265,1
12837,650.0,651.4076035507762,400.3081671816534,3193.7159051888466,1
12838,650.0,648.0225074469425,400.3093938740768,3193.1031171448503,1
12839,650.0,650.1224903171452,400.31099221633184,3239.2010776527472,1
12840,650.0,644.4476209926714,400.3118640063209,3191.296244776634,1
12841,650.0,654.4827398910827,400.31255340860105,3190.056617747474,1
12842,650.0,652.6280248465258,400.31244531130153,3196.147022043027,1
12843,650.0,641.9146518261007,400.3141693678733,3180.425486334638,1
12844,650.0,657.6088761080005,400.3171850699275,3200.849530326506,1
12845,650.0,650.6311796649254,400.3180959029798,3180.715289263324,1
12846,650.0,652.6970130763312,400.3192912151031,3204.410402661326,1
12847,650.0,656.3513400071544,400.3199688766544,3176.5228823519483,1
